Identifier,totalProfitPercent,7dUSDProfit,30dUSDProfit,winrate_7d,winrate_30d,tags,sol_balance,directLink,buy_7d,-50% +,0% - -50%,0 - 50%,50% - 199%,200% - 499%,500% - 600%,600% +
9dyrteYK1zVd8yvdP3Eke4hbuZfgZ38XmFxJwR3S3vFY,12.99%,"$-6,691.49","$-37,800.78",26.67%,?,['photon'],303.50,https://gmgn.ai/sol/address/9dyrteYK1zVd8yvdP3Eke4hbuZfgZ38XmFxJwR3S3vFY,67,,,,,,,
A9rqYp4H5XBac6UAJg6pXahMwHJygVKS3SA2guxugfQh,-3.77%,$-879.89,$-879.89,5.26%,?,['bullx'],0.13,https://gmgn.ai/sol/address/A9rqYp4H5XBac6UAJg6pXahMwHJygVKS3SA2guxugfQh,12,2,5,1,3,0,0,0
GGm7topW6TRZVHDqAh1Win6seidw9kMRoTAFWmzbhEMM,-34.80%,"$-5,986.18","$-7,562.73",16.67%,?,['bullx'],0.13,https://gmgn.ai/sol/address/GGm7topW6TRZVHDqAh1Win6seidw9kMRoTAFWmzbhEMM,14,7,5,2,2,0,0,0
GjCxXra5WexnqpXEYeh1eXKwFwDQSrNRVvkfYGvysZfq,-37.00%,"$-7,326.27","$-9,178.35",31.25%,?,['bullx'],0.12,https://gmgn.ai/sol/address/GjCxXra5WexnqpXEYeh1eXKwFwDQSrNRVvkfYGvysZfq,19,10,3,5,1,0,0,0
7JBSwW3sF6cgYXPJ5SMTe2XqC7SRUUopy7c4r4xrMQs6,-48.40%,"$-4,801.10","$-12,289.42",23.08%,?,['bullx'],0.13,https://gmgn.ai/sol/address/7JBSwW3sF6cgYXPJ5SMTe2XqC7SRUUopy7c4r4xrMQs6,15,12,4,2,2,0,0,0
7XnuNAJKHuqYJ3cTUy6RHE4FoRo9Ep2QkoaUtM6TEYyd,-33.26%,"$-2,555.41","$-4,011.22",50.00%,?,['trojan'],0.05,https://gmgn.ai/sol/address/7XnuNAJKHuqYJ3cTUy6RHE4FoRo9Ep2QkoaUtM6TEYyd,9,2,4,3,1,0,0,0
Dapv5deoXQUSYmXSmBgaZ9u6dW4c8hry5ackWEFkUCXg,-26.33%,"$-4,870.47","$-4,870.47",31.25%,?,['bullx'],0.12,https://gmgn.ai/sol/address/Dapv5deoXQUSYmXSmBgaZ9u6dW4c8hry5ackWEFkUCXg,23,7,8,6,0,0,0,0
HKj5RWWRv56PtQMort9nBrDWeYaiCU9k3aQLtCWyDJcx,-34.70%,"$-7,882.82","$-7,882.82",28.57%,?,['bullx'],0.12,https://gmgn.ai/sol/address/HKj5RWWRv56PtQMort9nBrDWeYaiCU9k3aQLtCWyDJcx,22,7,6,4,1,0,0,0
6U4B2R7DWrGrWHhavyjywzaasRwoukH3DUrKwywRKzMq,59.91%,"$5,625.43","$5,625.43",?,?,[],0.19,https://gmgn.ai/sol/address/6U4B2R7DWrGrWHhavyjywzaasRwoukH3DUrKwywRKzMq,89,,,,,,,
BRy8XegDhZAqPsYDgJYH7a3BktENW4uRFAgnm6WKPg95,-34.13%,"$-1,955.18","$-5,530.06",45.45%,?,['bullx'],0.14,https://gmgn.ai/sol/address/BRy8XegDhZAqPsYDgJYH7a3BktENW4uRFAgnm6WKPg95,13,6,3,5,2,0,0,0
FE7KbLF8h4Rmd5Xmoe95DZd9EfESyS3dEm2TRMDqH55Q,-38.74%,"$-3,126.70","$-4,755.86",25.00%,?,['trojan'],0.14,https://gmgn.ai/sol/address/FE7KbLF8h4Rmd5Xmoe95DZd9EfESyS3dEm2TRMDqH55Q,10,7,1,4,1,0,0,0
4hbBwsHhX7iPv5pgukMqAmioahRFQjKSoRxhuCsxFXZx,-62.43%,"$-12,427.26","$-12,427.26",25.00%,?,['bullx'],0.14,https://gmgn.ai/sol/address/4hbBwsHhX7iPv5pgukMqAmioahRFQjKSoRxhuCsxFXZx,16,10,2,3,1,0,0,0
2X7d1fc3kubdNnyxEuFn2CpSQjtfuuJURhKcmYMHPoX3,9.39%,$850.83,$850.83,40.48%,?,['gmgn'],2.58,https://gmgn.ai/sol/address/2X7d1fc3kubdNnyxEuFn2CpSQjtfuuJURhKcmYMHPoX3,246,,,,,,,
AjwKzD5YBvcPkAGsQ6Kquidetbn126fT4JxPgYmLQYbP,-26.64%,"$-2,992.34","$-3,993.80",20.00%,?,['trojan'],0.14,https://gmgn.ai/sol/address/AjwKzD5YBvcPkAGsQ6Kquidetbn126fT4JxPgYmLQYbP,11,5,3,4,1,0,0,0
Dww4CkBF531bjhLTmq4ahVdPkQbZyJMWzJXvVmvt5tyW,9.51%,"$2,233.24","$2,233.24",?,?,[],13.35,https://gmgn.ai/sol/address/Dww4CkBF531bjhLTmq4ahVdPkQbZyJMWzJXvVmvt5tyW,252,,,,,,,
Ade4SbdmhatbneqLEAHEb1Q4xTLfc7Zbx5Bwe1d75KNg,-29.53%,"$-3,859.81","$-4,819.46",28.57%,?,['trojan'],0.14,https://gmgn.ai/sol/address/Ade4SbdmhatbneqLEAHEb1Q4xTLfc7Zbx5Bwe1d75KNg,13,8,3,3,2,0,0,0
5R5RLwRJswg5kBcAzTG2Ltqjwyt2GB3NDp5ZnTg2TwFq,-31.84%,"$-6,005.58","$-6,005.58",36.36%,?,['trojan'],0.14,https://gmgn.ai/sol/address/5R5RLwRJswg5kBcAzTG2Ltqjwyt2GB3NDp5ZnTg2TwFq,17,7,2,5,1,0,0,0
BXJ3ArQzr1KXyoWPRuKEUetbdbVpLLD6vNFhnBqh6BYS,-12.67%,"$-2,118.68","$-2,118.68",10.00%,?,['photon'],0.14,https://gmgn.ai/sol/address/BXJ3ArQzr1KXyoWPRuKEUetbdbVpLLD6vNFhnBqh6BYS,12,4,2,2,1,0,0,0
22oXLGvL9J6F6Pt4DgGsJvkXzRXnKTWXZKEJhNfTT8No,-30.17%,"$-5,523.32","$-5,523.32",35.71%,?,['bullx'],0.14,https://gmgn.ai/sol/address/22oXLGvL9J6F6Pt4DgGsJvkXzRXnKTWXZKEJhNfTT8No,14,3,4,5,1,0,0,0
91B6e4K6ZJ4Bx4BguEbkazDuD1Bf9nuJJnxgCbV1JhnD,-41.34%,"$-6,459.61","$-6,459.61",20.00%,?,['trojan'],0.14,https://gmgn.ai/sol/address/91B6e4K6ZJ4Bx4BguEbkazDuD1Bf9nuJJnxgCbV1JhnD,16,8,4,3,0,0,0,0
FMiQspkRUv3TLyE41ujg7AWHCc9KBxsNyUoy2WyFGhDR,-32.82%,"$-4,567.20","$-5,875.83",23.08%,?,['bullx'],0.13,https://gmgn.ai/sol/address/FMiQspkRUv3TLyE41ujg7AWHCc9KBxsNyUoy2WyFGhDR,14,7,5,4,1,0,0,0
HofNJeHZgU7TLasNgJ6WMM15Fp2cramKri8n1YTEHjqK,-21.94%,"$-4,992.50","$-4,992.50",23.08%,?,['bullx'],0.14,https://gmgn.ai/sol/address/HofNJeHZgU7TLasNgJ6WMM15Fp2cramKri8n1YTEHjqK,19,6,4,4,2,0,0,0
87NHQ9TJpH7zzhLHMyjfjtMFx66TWdTzA76WFoQcd4kk,-48.95%,"$-8,473.63","$-9,452.09",13.33%,?,['trojan'],0.14,https://gmgn.ai/sol/address/87NHQ9TJpH7zzhLHMyjfjtMFx66TWdTzA76WFoQcd4kk,16,11,4,3,1,0,0,0
GyeAahFvMCU6iPxXiaGG5AB8AzwPZ9hc57D536Pk9eXh,-30.43%,"$-3,310.75","$-4,535.40",45.45%,?,['photon'],0.13,https://gmgn.ai/sol/address/GyeAahFvMCU6iPxXiaGG5AB8AzwPZ9hc57D536Pk9eXh,13,8,3,3,3,0,0,0
8BjWenHKbMuaZjv8huf3QwmkBTmtvYWK32GjiWEBA3Uj,-37.42%,"$-6,013.81","$-6,013.81",28.57%,?,['photon'],0.14,https://gmgn.ai/sol/address/8BjWenHKbMuaZjv8huf3QwmkBTmtvYWK32GjiWEBA3Uj,13,5,3,5,0,0,0,0
8H6p4wsqS4hEkDEcA3MMXY6TBk4tmJCVSMhq7jvewKVG,-39.38%,"$-7,998.04","$-7,841.66",15.38%,?,['photon'],0.14,https://gmgn.ai/sol/address/8H6p4wsqS4hEkDEcA3MMXY6TBk4tmJCVSMhq7jvewKVG,16,6,4,2,1,0,0,0
5jU4HVRFLoNzeyj1GfSvQm9gwViiyndwZ3kFD3Wxnvf4,-21.94%,"$-4,110.98","$-4,110.98",26.67%,?,['bullx'],0.12,https://gmgn.ai/sol/address/5jU4HVRFLoNzeyj1GfSvQm9gwViiyndwZ3kFD3Wxnvf4,19,5,6,4,2,0,0,0
8QB6MXMX6PpYKxF5ZCJdp9qd5ND5GYbjuRihMArba4es,-32.98%,"$-3,236.10","$-3,980.34",11.11%,?,['photon'],0.13,https://gmgn.ai/sol/address/8QB6MXMX6PpYKxF5ZCJdp9qd5ND5GYbjuRihMArba4es,9,6,5,2,1,0,0,0
GMdm3sCQZ2dvuc8Xjodyb52WHUUwiAFcfAxmDMGYCH49,2.13%,"$7,428.22","$7,428.22",20.93%,?,['photon'],0.02,https://gmgn.ai/sol/address/GMdm3sCQZ2dvuc8Xjodyb52WHUUwiAFcfAxmDMGYCH49,474,10,23,9,0,0,0,0
AMUn5es1PAjMzVLuyNzdQCnJbd7a5tk7FGZMietWNyFq,16.74%,"$2,160.28","$2,160.28",64.29%,?,['bullx'],28.39,https://gmgn.ai/sol/address/AMUn5es1PAjMzVLuyNzdQCnJbd7a5tk7FGZMietWNyFq,26,,,,,,,
Cgf9tjPD9HMf2JNCEhgQWUsN1Pj6L1u1fBtDbsju9w8,-3.20%,"$2,993.20",$581.28,46.15%,?,[],0.05,https://gmgn.ai/sol/address/Cgf9tjPD9HMf2JNCEhgQWUsN1Pj6L1u1fBtDbsju9w8,23,4,17,19,7,0,0,2
LK9FXFJ5T3YfVYPT68BUPYoUhyXBn4BguJgF91HWugL,76.20%,"$16,961.55","$16,475.14",40.74%,?,[],0.07,https://gmgn.ai/sol/address/LK9FXFJ5T3YfVYPT68BUPYoUhyXBn4BguJgF91HWugL,290,19,41,33,8,3,0,1
CtNCGnK22cQGXN69KYZ2kHsXDubEmgqirweyY85iPGzk,-21.35%,"$-2,272.57","$-2,238.35",27.78%,?,['trojan'],0.14,https://gmgn.ai/sol/address/CtNCGnK22cQGXN69KYZ2kHsXDubEmgqirweyY85iPGzk,10,3,2,5,1,0,0,0
D5xSWyjhHWLBLzE5eSeE4EncM8YKfKzX5mASDXHLCi5X,26.37%,"$23,586.16","$23,586.16",52.38%,?,[],0.07,https://gmgn.ai/sol/address/D5xSWyjhHWLBLzE5eSeE4EncM8YKfKzX5mASDXHLCi5X,293,8,33,35,16,1,0,0
61hwLFpnw9QpF1jhC8rPzkCdNgfog6m3cXehZQdebRXM,32.51%,"$4,177.51","$6,453.04",100.00%,?,[],29.90,https://gmgn.ai/sol/address/61hwLFpnw9QpF1jhC8rPzkCdNgfog6m3cXehZQdebRXM,8,2,1,2,0,2,0,1
AfNxoFC6n2c94b6mGCFwAUYx9ZL46ufBUhTzrAwscpXa,-32.94%,"$-6,008.24","$-5,811.40",25.00%,?,['bullx'],0.13,https://gmgn.ai/sol/address/AfNxoFC6n2c94b6mGCFwAUYx9ZL46ufBUhTzrAwscpXa,14,8,4,4,1,0,0,0
9MdQWsh5BJUtnZzyC4FxM8EojbfQB8qmhZxWjE1BCEXc,-32.30%,"$-5,282.75","$-6,326.52",15.00%,?,['bullx'],0.11,https://gmgn.ai/sol/address/9MdQWsh5BJUtnZzyC4FxM8EojbfQB8qmhZxWjE1BCEXc,14,7,3,3,2,0,0,0
4V1PkcmZwBwKB1JeraPuyAbsnRUFfQLdi9x2NFMSHxec,-19.61%,"$-2,393.27","$-2,393.27",11.76%,?,['photon'],0.04,https://gmgn.ai/sol/address/4V1PkcmZwBwKB1JeraPuyAbsnRUFfQLdi9x2NFMSHxec,8,3,0,3,1,0,0,0
D79zDvkWAYs84AAb4gCFvf7ch3RBcDXrkv8ZytEE8wJh,14.78%,"$-27,177.27","$-41,811.17",0.00%,?,['pepeboost'],0.03,https://gmgn.ai/sol/address/D79zDvkWAYs84AAb4gCFvf7ch3RBcDXrkv8ZytEE8wJh,772,30,26,5,1,1,0,1
9sntBzk6QhxqD5agkxfqnSJFGkTjzzwHawJUdjaLS9Uu,-15.88%,"$-10,263.49","$-26,933.41",?,?,[],32.42,https://gmgn.ai/sol/address/9sntBzk6QhxqD5agkxfqnSJFGkTjzzwHawJUdjaLS9Uu,162,,,,,,,
9hT2QQfpFgJtkr2ZejiS2bGoKpTH4bg28pnF2p92PYdz,-6.55%,"$-1,942.36","$-1,942.36",38.71%,?,['trojan'],8.67,https://gmgn.ai/sol/address/9hT2QQfpFgJtkr2ZejiS2bGoKpTH4bg28pnF2p92PYdz,196,23,18,14,12,0,0,0
DGKSVwASQN6u5ZkDefYbdZ8qs7gah7fdSRhK2bf7NVWG,-9.15%,"$-9,166.02","$-9,166.02",?,?,[],2.13,https://gmgn.ai/sol/address/DGKSVwASQN6u5ZkDefYbdZ8qs7gah7fdSRhK2bf7NVWG,83,,,,,,,
FbkurP7ndSy8dGmCfeHvXZApR24eTPq3caatGgNvfwbn,6.63%,"$-3,147.48","$-3,147.48",?,?,[],0.14,https://gmgn.ai/sol/address/FbkurP7ndSy8dGmCfeHvXZApR24eTPq3caatGgNvfwbn,463,,,,,,,
C9vc4MswiSUAEcYENbLo4uAbUpxPsAywbXgfe5HWZz9C,9.40%,"$10,778.73","$8,777.81",?,?,[],54.40,https://gmgn.ai/sol/address/C9vc4MswiSUAEcYENbLo4uAbUpxPsAywbXgfe5HWZz9C,958,,,,,,,
5twXpe6eoGPAFPK2aQHCBYeZR1hiaMPwLgQkWj8276qG,4.87%,"$5,531.44","$5,531.53",?,?,[],5.50,https://gmgn.ai/sol/address/5twXpe6eoGPAFPK2aQHCBYeZR1hiaMPwLgQkWj8276qG,570,,,,,,,
A3P3sTaWVde8o8FNHnAzFzkjENioNAs2JdpBwBVct2er,-15.08%,"$-6,884.47","$-6,884.47",32.00%,?,[],5.88,https://gmgn.ai/sol/address/A3P3sTaWVde8o8FNHnAzFzkjENioNAs2JdpBwBVct2er,121,3,14,6,2,0,0,0
5S5raQ81iyqFDDnvik8p94K3x3v8goPihnDWryYTmfyk,0.70%,"$1,693.18","$1,693.18",46.25%,?,['trojan'],0.03,https://gmgn.ai/sol/address/5S5raQ81iyqFDDnvik8p94K3x3v8goPihnDWryYTmfyk,826,5,72,60,1,0,0,0
HnfBaP6GCszPBzb6GLuFqnNHcb9voFogtMVdhCMLwBig,4.81%,"$-1,464.29","$-1,464.29",?,?,[],0.05,https://gmgn.ai/sol/address/HnfBaP6GCszPBzb6GLuFqnNHcb9voFogtMVdhCMLwBig,249,,,,,,,
DJP2sYKdnx3La7CHeUsu4cCqxFcS2AfNjTyZPgYUpsT7,7.15%,"$1,065.55",$826.65,42.86%,?,['photon'],0.14,https://gmgn.ai/sol/address/DJP2sYKdnx3La7CHeUsu4cCqxFcS2AfNjTyZPgYUpsT7,12,,,,,,,
5vb5sgPWracNmVmx5mjNgq6bvTDZvPm4ZTQu5gviSgRa,1230.12%,$898.91,$898.91,?,?,[],5.10,https://gmgn.ai/sol/address/5vb5sgPWracNmVmx5mjNgq6bvTDZvPm4ZTQu5gviSgRa,3,0,0,0,0,0,1,0
92NXboWXCy4bEsa3exQJcWThQLYP8VhZ8gUpAEhdn9R,8.59%,"$32,791.44","$176,051.65",50.83%,?,[],20.85,https://gmgn.ai/sol/address/92NXboWXCy4bEsa3exQJcWThQLYP8VhZ8gUpAEhdn9R,498,38,112,75,51,15,4,4
B8cpxWGjHqKPx464ryganpKN9jBnNUyVfNfaR6VbkX8p,-10.04%,"$-6,050.95","$-6,050.95",?,?,[],40.52,https://gmgn.ai/sol/address/B8cpxWGjHqKPx464ryganpKN9jBnNUyVfNfaR6VbkX8p,353,,,,,,,
7fDamXkNv4abQPzr2ivvbFjcgedRRAVW1fxv5KQU1KS9,16.53%,"$1,998.93","$1,892.83",?,?,[],3.00,https://gmgn.ai/sol/address/7fDamXkNv4abQPzr2ivvbFjcgedRRAVW1fxv5KQU1KS9,461,,,,,,,
438TeixuHmCXoMEFYUwgmn1Ch7bzGS84J1fFAE69Btrn,-26.86%,"$-28,979.00","$-53,710.11",43.10%,?,['bullx'],1.38,https://gmgn.ai/sol/address/438TeixuHmCXoMEFYUwgmn1Ch7bzGS84J1fFAE69Btrn,125,21,23,37,10,0,0,1
GyRTRyKKqq9f5pouiwqU2PAXs3rP3SP5NgiaJrUwsTSV,4.32%,"$8,291.72","$8,291.72",66.67%,?,['bullx'],2.89,https://gmgn.ai/sol/address/GyRTRyKKqq9f5pouiwqU2PAXs3rP3SP5NgiaJrUwsTSV,636,3,46,24,8,3,1,1
Ap2UwHSGD66oJE2srduKcWSpFNHG1GAtxVU6Jpp3h17J,29.92%,"$22,467.78","$22,470.83",23.16%,?,[],0.01,https://gmgn.ai/sol/address/Ap2UwHSGD66oJE2srduKcWSpFNHG1GAtxVU6Jpp3h17J,726,65,116,46,8,2,0,0
4G3TkK3AfPJCBQDWwzxpzGenWQz53JZ2UKVs7FtPtnXH,439.12%,$0.20,$0.20,?,?,[],0.06,https://gmgn.ai/sol/address/4G3TkK3AfPJCBQDWwzxpzGenWQz53JZ2UKVs7FtPtnXH,3,0,0,0,0,1,0,0
28ZZdMj43RqtXdzx66RNvLeNvsjtqGH6T6TrnHo65LXS,6.86%,"$2,703.54","$2,703.54",?,?,[],0.76,https://gmgn.ai/sol/address/28ZZdMj43RqtXdzx66RNvLeNvsjtqGH6T6TrnHo65LXS,191,,,,,,,
7tgeXYCWkHfVRuDrb5KJA1puDbVf99ppauFX7YkKXP9h,-0.07%,"$25,829.37","$-5,440.42",42.65%,?,['photon'],0.11,https://gmgn.ai/sol/address/7tgeXYCWkHfVRuDrb5KJA1puDbVf99ppauFX7YkKXP9h,2311,44,133,94,19,8,0,2
5bs7oU3KgrN8SSp4akjJNm5jui8tntgybGXYCzFHKtS2,-5.26%,"$-1,209.80","$-1,209.80",28.57%,?,['bluechip_owner'],0.00,https://gmgn.ai/sol/address/5bs7oU3KgrN8SSp4akjJNm5jui8tntgybGXYCzFHKtS2,95,,,,,,,
AxDLBpABAHxZjm7avGMa7MrSgndnrRYGHXvhtTNtBz3q,7942.66%,"$16,289.64","$16,289.64",100.00%,?,[],87.39,https://gmgn.ai/sol/address/AxDLBpABAHxZjm7avGMa7MrSgndnrRYGHXvhtTNtBz3q,3,,,,,,,
AjyUVydpe9T5yn8v8RzW7vVLJRxug8NuMnZsnRze429K,6.46%,"$4,215.31","$4,215.31",47.37%,?,['bullx'],0.11,https://gmgn.ai/sol/address/AjyUVydpe9T5yn8v8RzW7vVLJRxug8NuMnZsnRze429K,360,13,27,27,4,1,0,1
DWSfsrPEwKmh5SnNRbMUboiRCfTxteBTGEr2N9pzxvzY,2.05%,"$2,935.96","$2,104.43",45.57%,?,['bullx'],10.42,https://gmgn.ai/sol/address/DWSfsrPEwKmh5SnNRbMUboiRCfTxteBTGEr2N9pzxvzY,143,0,7,34,8,1,0,0
3AbBVLYWeQqxEyQucqK2E55DRMB2iwCvxieiVSpEnePS,9481.79%,"$7,762.37","$7,762.37",?,?,[],39.82,https://gmgn.ai/sol/address/3AbBVLYWeQqxEyQucqK2E55DRMB2iwCvxieiVSpEnePS,4,,,,,,,
42CrjZgAZ8bQone3RexP5ZwHj3q8Wsu67QnQ1LfmVmhd,1655.24%,$505.53,$505.53,?,?,[],2.88,https://gmgn.ai/sol/address/42CrjZgAZ8bQone3RexP5ZwHj3q8Wsu67QnQ1LfmVmhd,4,,,,,,,
D4HeCrX37rKHZF1sbPDaHJJcZEvU9PrrozqAwQAvJ78c,4.13%,$-572.39,"$-21,944.50",?,?,[],12.34,https://gmgn.ai/sol/address/D4HeCrX37rKHZF1sbPDaHJJcZEvU9PrrozqAwQAvJ78c,278,,,,,,,
24Ene65awvnrLrZu9W6k3PJgHwSdTQkVXaLumXmcWu95,18.97%,"$-3,087.31","$26,807.78",?,?,[],0.31,https://gmgn.ai/sol/address/24Ene65awvnrLrZu9W6k3PJgHwSdTQkVXaLumXmcWu95,215,,,,,,,
5GiGnKJEvBbFY3mzk1Aq4WkokRc9EWNgF8etVinSCvq7,28.25%,"$6,985.25","$6,985.25",40.43%,?,['trojan'],26.43,https://gmgn.ai/sol/address/5GiGnKJEvBbFY3mzk1Aq4WkokRc9EWNgF8etVinSCvq7,90,12,29,14,6,2,0,0
EYgcrRBG2K1UeK8gPLz4RL4zqWTUqMZxokQm6QyWdKDX,-2.05%,"$-34,484.86","$-34,484.86",36.67%,?,['bullx'],16.75,https://gmgn.ai/sol/address/EYgcrRBG2K1UeK8gPLz4RL4zqWTUqMZxokQm6QyWdKDX,722,23,64,37,12,0,0,0
EPFyVwgAB7m35AYy8x47Z2AzutkUshjL6rmVvLcRKWa7,8.83%,"$1,858.72","$2,093.66",?,?,[],6.01,https://gmgn.ai/sol/address/EPFyVwgAB7m35AYy8x47Z2AzutkUshjL6rmVvLcRKWa7,339,,,,,,,
HEjdZ6DAwoDgeERT1eN8vR5bBnQZitXTZrjzAJQby1yN,20.23%,"$4,840.42","$4,840.42",?,?,[],52.19,https://gmgn.ai/sol/address/HEjdZ6DAwoDgeERT1eN8vR5bBnQZitXTZrjzAJQby1yN,198,,,,,,,
43A3uMK8MWfq3acY2pVVJsTmsDHE6LXRh6B3FSCP7Err,535.82%,$270.29,$270.29,?,?,[],0.40,https://gmgn.ai/sol/address/43A3uMK8MWfq3acY2pVVJsTmsDHE6LXRh6B3FSCP7Err,5,,,,,,,
AkoktXBgBEvUTfVDfBiypwWB2mtSvPooyyZxUqLz1Z7V,514.64%,$245.80,$245.80,?,?,[],1.64,https://gmgn.ai/sol/address/AkoktXBgBEvUTfVDfBiypwWB2mtSvPooyyZxUqLz1Z7V,3,,,,,,,
57gtTZYHfbZ8E4qmDeKYDCf6LqhkqZEktEUYoc5NbQck,305.77%,$241.73,$241.73,?,?,[],1.74,https://gmgn.ai/sol/address/57gtTZYHfbZ8E4qmDeKYDCf6LqhkqZEktEUYoc5NbQck,4,,,,,,,
4VNebhfRvuACbr44VLL2k22TDjVtidMJZACb7fwWM7Qt,-0.22%,"$4,351.57","$-1,488.01",?,?,[],0.01,https://gmgn.ai/sol/address/4VNebhfRvuACbr44VLL2k22TDjVtidMJZACb7fwWM7Qt,428,,,,,,,
ACpAYEf78Ub4tztbk1QF1UNtDmYzN9Umg7U8Zi8ayBqL,-3.93%,"$-8,966.19","$-151,953.97",22.22%,?,[],9.76,https://gmgn.ai/sol/address/ACpAYEf78Ub4tztbk1QF1UNtDmYzN9Umg7U8Zi8ayBqL,46,,,,,,,
G2FvLyz6Ffc1E21jMAzE7aNbJKJyvPNp82tnuTAq6Yy5,28.89%,"$87,068.68","$86,999.59",57.14%,?,[],0.08,https://gmgn.ai/sol/address/G2FvLyz6Ffc1E21jMAzE7aNbJKJyvPNp82tnuTAq6Yy5,611,,,,,,,
FKwi1mcmxUhLfj2YHnwCg4Xm2wDB9jhdckmrxw411WaN,-7.83%,"$-24,944.05","$-24,944.05",?,?,[],82.89,https://gmgn.ai/sol/address/FKwi1mcmxUhLfj2YHnwCg4Xm2wDB9jhdckmrxw411WaN,240,,,,,,,
5weyeRGZHcaWZHSLjCyzV9TB6fEi6GPD8owiiXmJtLWY,-45.13%,"$-4,176.00","$-5,198.93",20.00%,?,['trojan'],0.14,https://gmgn.ai/sol/address/5weyeRGZHcaWZHSLjCyzV9TB6fEi6GPD8owiiXmJtLWY,13,8,2,2,1,0,0,0
4mi53xSCNUijBG1XLRpfk4NS2RJSjUS1VUm6z82yFrAo,-31.16%,"$-1,966.54","$-4,223.85",31.25%,?,['bullx'],0.13,https://gmgn.ai/sol/address/4mi53xSCNUijBG1XLRpfk4NS2RJSjUS1VUm6z82yFrAo,10,4,4,2,4,0,0,0
4A7EjNxZMieeinosjM555ap3kcsp3pgZsnuhTvgqt783,29.59%,"$26,036.53","$56,539.48",50.00%,?,['photon'],98.29,https://gmgn.ai/sol/address/4A7EjNxZMieeinosjM555ap3kcsp3pgZsnuhTvgqt783,171,11,91,70,31,3,0,1
4cdkXbxr3gJoyt8sNc3xmA2zTanT6pcxQx5NLEvMKjMN,6.76%,"$15,001.83","$16,067.99",43.29%,?,[],17.39,https://gmgn.ai/sol/address/4cdkXbxr3gJoyt8sNc3xmA2zTanT6pcxQx5NLEvMKjMN,1275,18,153,108,20,1,0,0
GkA2QZkUuVPrhCNECBCKdGYjopow6QUxhfDtiAL6N89B,10.42%,"$9,175.90","$14,059.39",42.51%,?,['photon'],11.74,https://gmgn.ai/sol/address/GkA2QZkUuVPrhCNECBCKdGYjopow6QUxhfDtiAL6N89B,1114,26,150,95,21,4,0,1
8zQe7LXf3wtrRJH7e7MSVyieknmP2dRYd57tAFz6mK6f,-45.83%,"$-8,245.29","$-10,373.32",31.25%,?,['bullx'],0.12,https://gmgn.ai/sol/address/8zQe7LXf3wtrRJH7e7MSVyieknmP2dRYd57tAFz6mK6f,18,9,4,7,0,0,0,0
6vXu96mdU6Loaaym3JrqF88PwhYWUsoZDsZiuMPf1Ycp,-50.40%,"$-11,325.92","$-12,481.15",20.00%,?,['bullx'],0.13,https://gmgn.ai/sol/address/6vXu96mdU6Loaaym3JrqF88PwhYWUsoZDsZiuMPf1Ycp,19,11,3,2,1,0,0,0
2Sw29B4aXSw7MBLbvwBojrtmVBYqEbAEBn6UWH4aHhtX,-31.27%,"$-4,954.19","$-6,352.20",41.18%,?,['bullx'],0.12,https://gmgn.ai/sol/address/2Sw29B4aXSw7MBLbvwBojrtmVBYqEbAEBn6UWH4aHhtX,14,8,2,9,0,0,0,0
2MgXxWWuSbwKa9wpjHjmfytRa3BDDzLX2297UZNGXauH,3.17%,"$1,103.22","$1,557.11",30.03%,?,['gmgn'],0.01,https://gmgn.ai/sol/address/2MgXxWWuSbwKa9wpjHjmfytRa3BDDzLX2297UZNGXauH,1151,0,0,39,7,2,1,1
ALMCU3XRtJQ69K72nqdjRWLy2EsARiK9ApaFm852pbid,-18.90%,"$-1,411.99","$-1,411.99",11.76%,?,['trojan'],0.14,https://gmgn.ai/sol/address/ALMCU3XRtJQ69K72nqdjRWLy2EsARiK9ApaFm852pbid,7,3,0,0,2,0,0,0
61YvAD3sCdv5R1MyQ7RHTN1vMYiKbiYhUPgmMg7K3gf5,1.35%,$354.20,$354.20,47.28%,?,['bullx'],12.37,https://gmgn.ai/sol/address/61YvAD3sCdv5R1MyQ7RHTN1vMYiKbiYhUPgmMg7K3gf5,370,17,98,79,32,0,0,0
BaALm8Xi5Cm5VQKJPseLtGzse87arJ55ALBrR2K4mqM3,-1.80%,"$-1,825.74","$-1,825.74",51.19%,?,['bullx'],14.44,https://gmgn.ai/sol/address/BaALm8Xi5Cm5VQKJPseLtGzse87arJ55ALBrR2K4mqM3,416,17,53,82,4,0,0,0
9v5FLsknJRUy9JEsDHqYWZtSqog8EQVeTCmFu5AFE8oN,-24.33%,"$-5,693.23","$-5,693.23",40.00%,?,['bullx'],0.11,https://gmgn.ai/sol/address/9v5FLsknJRUy9JEsDHqYWZtSqog8EQVeTCmFu5AFE8oN,25,8,5,7,1,0,0,0
EVad4fjuQmvxvVDzQPV5ao6QVPwNisRrYTLXbqjDeYA2,0.10%,$394.84,$394.84,44.83%,?,"['photon', 'gmgn']",0.42,https://gmgn.ai/sol/address/EVad4fjuQmvxvVDzQPV5ao6QVPwNisRrYTLXbqjDeYA2,576,59,48,55,32,3,0,0
